[DEBUG] 2019-12-04 17:57:56.002 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-12-04 17:57:56.009 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-12-04 17:57:56.015 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-12-04 17:57:56.145 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-12-04 17:57:56.149 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-12-04 17:57:56.436 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-12-04 17:57:56.437 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-12-04 17:57:56.443 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-12-04 17:57:56.910 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-12-04 17:57:56.942 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-12-04 17:57:56.944 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-12-04 17:57:57.063 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@60f70249
[DEBUG] 2019-12-04 17:57:57.063 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@60f70249
[DEBUG] 2019-12-04 17:57:57.065 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5fa23c
[DEBUG] 2019-12-04 17:57:57.066 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5fa23c
[DEBUG] 2019-12-04 17:57:57.066 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5fa23c
[DEBUG] 2019-12-04 17:57:57.068 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@252dc8c4
[DEBUG] 2019-12-04 17:57:57.068 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@252dc8c4
[DEBUG] 2019-12-04 17:57:57.068 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@252dc8c4
[DEBUG] 2019-12-04 17:57:57.071 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@d109c4f
[DEBUG] 2019-12-04 17:57:57.072 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@d109c4f
[DEBUG] 2019-12-04 17:57:57.073 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@d109c4f
[DEBUG] 2019-12-04 17:57:57.075 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@63c12e52
[DEBUG] 2019-12-04 17:57:57.076 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@63c12e52
[DEBUG] 2019-12-04 17:57:57.077 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@63c12e52
[DEBUG] 2019-12-04 17:57:57.084 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@255eaa6b
[DEBUG] 2019-12-04 17:57:57.084 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@255eaa6b
[DEBUG] 2019-12-04 17:57:57.085 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@255eaa6b
[DEBUG] 2019-12-04 17:57:57.086 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@7aac8884
[DEBUG] 2019-12-04 17:57:57.087 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@7aac8884
[DEBUG] 2019-12-04 17:57:57.088 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@895416d
[DEBUG] 2019-12-04 17:57:57.088 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@895416d
[DEBUG] 2019-12-04 17:57:57.090 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@623dcf2a
[DEBUG] 2019-12-04 17:57:57.090 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@623dcf2a
[DEBUG] 2019-12-04 17:57:57.091 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@646c0a67
[DEBUG] 2019-12-04 17:57:57.093 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5bc28f40
[DEBUG] 2019-12-04 17:57:57.096 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@6dfa915a
[DEBUG] 2019-12-04 17:57:57.097 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@6dfa915a
[DEBUG] 2019-12-04 17:57:57.098 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@26cb5207
[DEBUG] 2019-12-04 17:57:57.099 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@26cb5207
[DEBUG] 2019-12-04 17:57:57.111 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@6cff61fc
[DEBUG] 2019-12-04 17:57:57.111 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@6cff61fc
[DEBUG] 2019-12-04 17:57:57.114 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@7fe82967
[DEBUG] 2019-12-04 17:57:57.114 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@7fe82967
[DEBUG] 2019-12-04 17:57:57.116 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@1aad0b1
[DEBUG] 2019-12-04 17:57:57.117 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@1aad0b1
[DEBUG] 2019-12-04 17:57:57.118 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@44536de4
[DEBUG] 2019-12-04 17:57:57.119 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@44536de4
[DEBUG] 2019-12-04 17:57:57.142 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4d21c56e
[DEBUG] 2019-12-04 17:57:57.143 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4d21c56e
[DEBUG] 2019-12-04 17:57:57.148 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@4faa298
[DEBUG] 2019-12-04 17:57:57.148 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@4faa298
[DEBUG] 2019-12-04 17:57:57.152 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4745e9c
[DEBUG] 2019-12-04 17:57:57.154 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4745e9c
[DEBUG] 2019-12-04 17:57:57.157 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@7ecec90d
[DEBUG] 2019-12-04 17:57:57.157 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@7ecec90d
[DEBUG] 2019-12-04 17:57:57.159 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@dc4a691
[DEBUG] 2019-12-04 17:57:57.159 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@dc4a691
[DEBUG] 2019-12-04 17:57:57.166 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@bc042d5
[DEBUG] 2019-12-04 17:57:57.167 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@bc042d5
[DEBUG] 2019-12-04 17:57:57.168 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@bc042d5
[DEBUG] 2019-12-04 17:57:57.170 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@7724704f
[DEBUG] 2019-12-04 17:57:57.174 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@517a2b0
[DEBUG] 2019-12-04 17:57:57.175 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@517a2b0
[DEBUG] 2019-12-04 17:57:57.176 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@517a2b0
[DEBUG] 2019-12-04 17:57:57.178 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@41eb94bc
[DEBUG] 2019-12-04 17:57:57.179 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@4c1bdcc2
[DEBUG] 2019-12-04 17:57:57.179 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@4c1bdcc2
[DEBUG] 2019-12-04 17:57:57.181 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@252a8aae
[DEBUG] 2019-12-04 17:57:57.181 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@252a8aae
[DEBUG] 2019-12-04 17:57:57.183 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@20ab3e3a
[DEBUG] 2019-12-04 17:57:57.183 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@20ab3e3a
[DEBUG] 2019-12-04 17:57:57.184 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@1716e8c5
[DEBUG] 2019-12-04 17:57:57.184 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@1716e8c5
[DEBUG] 2019-12-04 17:57:57.186 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@518bfd90
[DEBUG] 2019-12-04 17:57:57.187 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@518bfd90
[DEBUG] 2019-12-04 17:57:57.188 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@7fb29ca9
[DEBUG] 2019-12-04 17:57:57.194 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@176996c3
[DEBUG] 2019-12-04 17:57:57.195 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@176996c3
[DEBUG] 2019-12-04 17:57:57.195 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@176996c3
[DEBUG] 2019-12-04 17:57:57.198 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@39a87e72
[DEBUG] 2019-12-04 17:57:57.198 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@39a87e72
[DEBUG] 2019-12-04 17:57:57.198 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@39a87e72
[DEBUG] 2019-12-04 17:57:57.200 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@7b948f3e
[DEBUG] 2019-12-04 17:57:57.201 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@6c0e13b7
[DEBUG] 2019-12-04 17:57:57.202 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@50fb33a
[DEBUG] 2019-12-04 17:57:57.202 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@50fb33a
[DEBUG] 2019-12-04 17:57:57.202 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@50fb33a
[DEBUG] 2019-12-04 17:57:57.204 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@20b9d5d5
[DEBUG] 2019-12-04 17:57:57.204 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@20b9d5d5
[DEBUG] 2019-12-04 17:57:57.204 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@20b9d5d5
[DEBUG] 2019-12-04 17:57:57.205 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@2a369e14
[DEBUG] 2019-12-04 17:57:57.206 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@250a500b
[DEBUG] 2019-12-04 17:57:57.208 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@a5272be
[DEBUG] 2019-12-04 17:57:57.208 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@a5272be
[DEBUG] 2019-12-04 17:57:57.209 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@4c58255
[DEBUG] 2019-12-04 17:57:57.211 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@76ad6715
[DEBUG] 2019-12-04 17:57:57.211 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@76ad6715
[DEBUG] 2019-12-04 17:57:57.214 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@f1d0004
[DEBUG] 2019-12-04 17:57:57.214 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@f1d0004
[DEBUG] 2019-12-04 17:57:57.215 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@4821aa9f
[DEBUG] 2019-12-04 17:57:57.215 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@4996c99
[DEBUG] 2019-12-04 17:57:57.217 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@534180a2
[DEBUG] 2019-12-04 17:57:57.224 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@26586b74
[DEBUG] 2019-12-04 17:57:57.225 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@26586b74
[DEBUG] 2019-12-04 17:57:57.227 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@439b15f2
[DEBUG] 2019-12-04 17:57:57.227 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@3aa41da1
[DEBUG] 2019-12-04 17:57:57.228 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@74fab04a
[DEBUG] 2019-12-04 17:57:57.228 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@3c83468e
[DEBUG] 2019-12-04 17:57:57.228 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@272ce069
[DEBUG] 2019-12-04 17:57:57.229 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@3d7fb838
[DEBUG] 2019-12-04 17:57:57.229 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@1c26273d
[DEBUG] 2019-12-04 17:57:57.229 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@3a37a501
[DEBUG] 2019-12-04 17:57:57.282 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2019-12-04 17:57:57.283 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2019-12-04 17:57:57.284 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2019-12-04 17:57:57.284 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2019-12-04 17:57:57.285 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2019-12-04 17:57:57.286 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2019-12-04 17:57:57.287 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2019-12-04 17:57:57.289 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2019-12-04 17:57:57.290 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2019-12-04 17:57:57.291 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2019-12-04 17:57:57.292 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2019-12-04 17:57:57.293 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2019-12-04 17:57:57.293 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2019-12-04 17:57:57.297 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2019-12-04 17:57:57.305 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3307/dashboard
[INFO ] 2019-12-04 17:57:57.306 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2019-12-04 17:57:57.306 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2019-12-04 17:57:57.534 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2019-12-04 17:57:57.729 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.17
      major : 8
      minor : 0
[DEBUG] 2019-12-04 17:57:57.729 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2019-12-04 17:57:57.730 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2019-12-04 17:57:57.776 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2019-12-04 17:57:57.804 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2019-12-04 17:57:57.843 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2019-12-04 17:57:57.905 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2019-12-04 17:57:57.909 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@7ddd84b5] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@73aeef7d]
[DEBUG] 2019-12-04 17:57:58.004 [main] AnnotationBinder - Binding entity from annotated class: com.enterprise.dashboard.model.Application
[DEBUG] 2019-12-04 17:57:58.037 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2019-12-04 17:57:58.044 [main] EntityBinder - Import with entity name Applications
[DEBUG] 2019-12-04 17:57:58.048 [main] EntityBinder - Bind entity com.enterprise.dashboard.model.Application on table APPLICATIONS
[DEBUG] 2019-12-04 17:57:58.086 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=ID, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-04 17:57:58.091 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2019-12-04 17:57:58.095 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.Application:id]
[DEBUG] 2019-12-04 17:57:58.098 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2019-12-04 17:57:58.100 [main] PropertyBinder - Building property id
[DEBUG] 2019-12-04 17:57:58.103 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(ID)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2019-12-04 17:57:58.104 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=DESCRIPTION, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-04 17:57:58.104 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2019-12-04 17:57:58.104 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.Application:description]
[DEBUG] 2019-12-04 17:57:58.104 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2019-12-04 17:57:58.105 [main] PropertyBinder - Building property description
[DEBUG] 2019-12-04 17:57:58.106 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='application'}
[DEBUG] 2019-12-04 17:57:58.109 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=errorDataSet, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-04 17:57:58.110 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-04 17:57:58.121 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-04 17:57:58.122 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=errorDataSet_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-04 17:57:58.122 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='errorDataSet_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-12-04 17:57:58.124 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='application'}
[DEBUG] 2019-12-04 17:57:58.125 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='application'}
[DEBUG] 2019-12-04 17:57:58.126 [main] CollectionBinder - Collection role: com.enterprise.dashboard.model.Application.errorDataSet
[DEBUG] 2019-12-04 17:57:58.130 [main] PropertyBinder - Building property errorDataSet
[DEBUG] 2019-12-04 17:57:58.131 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=NAME, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-04 17:57:58.131 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
